country,sub-region,subregion_and_city,geo_type,date,driving,transit,walking
Ireland,Galway,Galway,sub-region,2021-01-21,-56.35,,-72.03
Ireland,Galway,Galway,sub-region,2021-01-22,-53.61,,-69.37
Ireland,Galway,Galway,sub-region,2021-01-23,-61.44,,-75.86
Ireland,Galway,Galway,sub-region,2021-01-24,-65.09,,-73.92
Ireland,Galway,Galway,sub-region,2021-01-25,-56.02,,-74.03
Ireland,Galway,Galway,sub-region,2021-01-26,-57.22,,-71.81
Ireland,Galway,Galway,sub-region,2021-01-27,-54.22,,-71.98
Ireland,Galway,Galway,sub-region,2021-01-28,-55.04,,-75.64
Ireland,Galway,Galway,sub-region,2021-01-29,-53.74,,-73.25
Ireland,Galway,Galway,sub-region,2021-01-30,-60.18,,-77.41
Ireland,Galway,Galway,sub-region,2021-01-31,-62.92,,-74.53
Ireland,Galway,Galway,sub-region,2021-02-01,-58.39,,-75.03
Ireland,Galway,Galway,sub-region,2021-02-02,-57.22,,-73.75
Ireland,Galway,Galway,sub-region,2021-02-03,-53.69,,-71.92
Ireland,Galway,Galway,sub-region,2021-02-04,-56.31,,-70.2
Ireland,Galway,Galway,sub-region,2021-02-05,-53.24,,-70.48
Ireland,Galway,Galway,sub-region,2021-02-06,-57.49,,-68.09
Ireland,Galway,Galway,sub-region,2021-02-07,-63.19,,-74.64
Ireland,Galway,Galway,sub-region,2021-02-08,-56.87,,-66.15
Ireland,Galway,Galway,sub-region,2021-02-09,-52.86,,-71.2
Ireland,Galway,Galway,sub-region,2021-02-10,-56.41,,-68.92
Ireland,Galway,Galway,sub-region,2021-02-11,-57.95,,-77.36
Ireland,Galway,Galway,sub-region,2021-02-12,-51.48,,-65.82
Ireland,Galway,Galway,sub-region,2021-02-13,-56.61,,-70.2
Ireland,Galway,Galway,sub-region,2021-02-14,-57.33,,-73.58
Ireland,Galway,Galway,sub-region,2021-02-15,-49.27,,-69.2
Ireland,Galway,Galway,sub-region,2021-02-16,-52.32,,-65.7
Ireland,Galway,Galway,sub-region,2021-02-17,-50.81,,-70.59
Ireland,Galway,Galway,sub-region,2021-02-18,-51.3,,-66.47999999999999
Ireland,Galway,Galway,sub-region,2021-02-19,-48.98,,-70.42
Ireland,Galway,Galway,sub-region,2021-02-20,-54.12,,-71.53
Ireland,Galway,Galway,sub-region,2021-02-21,-57.77,,-68.26
Ireland,Galway,Galway,sub-region,2021-02-22,-51.27,,-71.09
Ireland,Galway,Galway,sub-region,2021-02-23,-48.93,,-69.09
Ireland,Galway,Galway,sub-region,2021-02-24,-48.32,,-64.21000000000001
Ireland,Galway,Galway,sub-region,2021-02-25,-46.54,,-59.05
Ireland,Galway,Galway,sub-region,2021-02-26,-47.09,,-66.32
Ireland,Galway,Galway,sub-region,2021-02-27,-55.35,,-68.87
Ireland,Galway,Galway,sub-region,2021-02-28,-51.07,,-64.15
Ireland,Galway,Galway,sub-region,2021-03-01,-47.01,,-64.87
Ireland,Galway,Galway,sub-region,2021-03-02,-46.52,,-66.03999999999999
Ireland,Galway,Galway,sub-region,2021-03-03,-51.19,,-72.09
Ireland,Galway,Galway,sub-region,2021-03-04,-47.68,,-67.97999999999999
Ireland,Galway,Galway,sub-region,2021-03-05,-44.52,,-66.7
Ireland,Galway,Galway,sub-region,2021-03-06,-50.91,,-66.75999999999999
Ireland,Galway,Galway,sub-region,2021-03-07,-55.17,,-71.64
Ireland,Galway,Galway,sub-region,2021-03-08,-47.31,,-71.7
Ireland,Galway,Galway,sub-region,2021-03-09,-48.98,,-72.42
Ireland,Galway,Galway,sub-region,2021-03-10,-47.21,,-74.69
Ireland,Galway,Galway,sub-region,2021-03-11,-47.67,,-72.64
Ireland,Galway,Galway,sub-region,2021-03-13,-51.11,,-70.42
Ireland,Galway,Galway,sub-region,2021-03-14,-58.87,,-72.75
Ireland,Galway,Galway,sub-region,2021-03-15,-48.12,,-66.87
Ireland,Galway,Galway,sub-region,2021-03-16,-44.78,,-63.04
Ireland,Galway,Galway,sub-region,2021-03-17,-55.99,,-62.04
Ireland,Galway,Galway,sub-region,2021-03-18,-44.86,,-69.64
Ireland,Galway,Galway,sub-region,2021-03-19,-40.21,,-65.03999999999999
Ireland,Galway,Galway,sub-region,2021-03-20,-49.81,,-62.43
Ireland,Galway,Galway,sub-region,2021-03-21,-53.71,,-71.7
Ireland,Galway,Galway,sub-region,2021-03-22,-49.98,,-68.59
Ireland,Galway,Galway,sub-region,2021-03-23,-43.87,,-66.2
Ireland,Galway,Galway,sub-region,2021-03-24,-44.83,,-68.7
Ireland,Galway,Galway,sub-region,2021-03-25,-43.39,,-67.15
Ireland,Galway,Galway,sub-region,2021-03-26,-36.67,,-66.81
Ireland,Galway,Galway,sub-region,2021-03-27,-48.76,,-67.65
Ireland,Galway,Galway,sub-region,2021-03-28,-49.29,,-78.08
Ireland,Galway,Galway,sub-region,2021-03-29,-43.52,,-67.47999999999999
Ireland,Galway,Galway,sub-region,2021-03-30,-42.06,,-64.03999999999999
Ireland,Galway,Galway,sub-region,2021-03-31,-41.9,,-66.43
Ireland,Galway,Galway,sub-region,2021-04-01,-33.33,,-59.71
Ireland,Galway,Galway,sub-region,2021-04-02,-38.31,,-60.65
Ireland,Galway,Galway,sub-region,2021-04-03,-49.91,,-65.59
Ireland,Galway,Galway,sub-region,2021-04-04,-58.95,,-74.64
Ireland,Galway,Galway,sub-region,2021-04-05,-51.29,,-73.58
Ireland,Galway,Galway,sub-region,2021-04-06,-44.62,,-66.87
Ireland,Galway,Galway,sub-region,2021-04-07,-41.52,,-67.87
Ireland,Galway,Galway,sub-region,2021-04-08,-40.77,,-64.71000000000001
Ireland,Galway,Galway,sub-region,2021-04-09,-33.66,,-58.32
Ireland,Galway,Galway,sub-region,2021-04-10,-41.54,,-65.15
Ireland,Galway,Galway,sub-region,2021-04-11,-42.83,,-68.03999999999999
Ireland,Galway,Galway,sub-region,2021-04-12,-35.790000000000006,,-65.75999999999999
Ireland,Galway,Galway,sub-region,2021-04-13,-34.40000000000001,,-56.55
Ireland,Galway,Galway,sub-region,2021-04-14,-35.36,,-60.88
Ireland,Galway,Galway,sub-region,2021-04-15,-28.06,,-60.54
Ireland,Galway,Galway,sub-region,2021-04-16,-22.819999999999997,,-59.27
Ireland,Galway,Galway,sub-region,2021-04-17,-24.11,,-60.71
Ireland,Galway,Galway,sub-region,2021-04-18,-31.599999999999994,,-70.14
Ireland,Galway,Galway,sub-region,2021-04-19,-34.349999999999994,,-68.53
Ireland,Galway,Galway,sub-region,2021-04-20,-31.840000000000003,,-59.16
Ireland,Galway,Galway,sub-region,2021-04-21,-24.569999999999997,,-54.33
Ireland,Galway,Galway,sub-region,2021-04-22,-21.03,,-54.83
Ireland,Galway,Galway,sub-region,2021-04-23,-20.52,,-52.5
Ireland,Galway,Galway,sub-region,2021-04-24,3.9599999999999937,,-41.84
Ireland,Galway,Galway,sub-region,2021-04-25,-4.3700000000000045,,-52.5
Ireland,Galway,Galway,sub-region,2021-04-26,-27.53,,-54.61
Ireland,Galway,Galway,sub-region,2021-04-27,-31.42,,-62.6
Ireland,Galway,Galway,sub-region,2021-04-28,-25.239999999999995,,-62.65
Ireland,Galway,Galway,sub-region,2021-04-29,-24.47,,-62.93
Ireland,Galway,Galway,sub-region,2021-04-30,-16.400000000000006,,-54.77
Ireland,Galway,Galway,sub-region,2021-05-01,-10.5,,-52.94
Ireland,Galway,Galway,sub-region,2021-05-02,-16.129999999999995,,-58.71
Ireland,Galway,Galway,sub-region,2021-05-03,-32.17,,-67.03999999999999
Ireland,Galway,Galway,sub-region,2021-05-04,-26.760000000000005,,-55.83
Ireland,Galway,Galway,sub-region,2021-05-05,-27.11,,-59.93
Ireland,Galway,Galway,sub-region,2021-05-06,-23.78,,-55.83
Ireland,Galway,Galway,sub-region,2021-05-07,-14.14,,-51.94
Ireland,Galway,Galway,sub-region,2021-05-08,-24.52,,-56.16
Ireland,Galway,Galway,sub-region,2021-05-09,-25.42,,-63.6
Ireland,Galway,Galway,sub-region,2021-05-10,-26.599999999999994,,-53.05
Ireland,Galway,Galway,sub-region,2021-05-11,-19.31,,-51.55
Ireland,Galway,Galway,sub-region,2021-05-12,-16.049999999999994,,-49.33
Ireland,Galway,Galway,sub-region,2021-05-13,-16.269999999999996,,-53.16
Ireland,Galway,Galway,sub-region,2021-05-14,-6.730000000000004,,-47.45
Ireland,Galway,Galway,sub-region,2021-05-15,-12.269999999999996,,-44.45
Ireland,Galway,Galway,sub-region,2021-05-16,-10.11,,-50.72
Ireland,Galway,Galway,sub-region,2021-05-17,-22.33,,-54.33
Ireland,Galway,Galway,sub-region,2021-05-18,-20.459999999999994,,-46.56
Ireland,Galway,Galway,sub-region,2021-05-19,-15.86,,-48.06
Ireland,Galway,Galway,sub-region,2021-05-20,-17.67,,-59.16
Ireland,Galway,Galway,sub-region,2021-05-21,-4.819999999999993,,-42.95
Ireland,Galway,Galway,sub-region,2021-05-22,-2.5100000000000047,,-36.9
Ireland,Galway,Galway,sub-region,2021-05-23,35.15000000000001,,-33.91
Ireland,Galway,Galway,sub-region,2021-05-24,-16.870000000000005,,-52.22
Ireland,Galway,Galway,sub-region,2021-05-25,-7.939999999999998,,-39.01
Ireland,Galway,Galway,sub-region,2021-05-26,-8.519999999999996,,-31.47
Ireland,Galway,Galway,sub-region,2021-05-27,-2.0600000000000023,,-43.56
Ireland,Galway,Galway,sub-region,2021-05-28,12.61,,-22.14
Ireland,Galway,Galway,sub-region,2021-05-29,11.629999999999995,,-19.870000000000005
Ireland,Galway,Galway,sub-region,2021-05-30,20.41,,-28.91
Ireland,Galway,Galway,sub-region,2021-05-31,3.75,,-33.629999999999995
Ireland,Galway,Galway,sub-region,2021-06-01,4.1099999999999985,,-38.24
Ireland,Galway,Galway,sub-region,2021-06-02,13.579999999999998,,-27.97
Ireland,Galway,Galway,sub-region,2021-06-03,18.590000000000003,,-29.25
Ireland,Galway,Galway,sub-region,2021-06-04,56.36000000000002,,3.719999999999999
Ireland,Galway,Galway,sub-region,2021-06-05,62.16,,22.200000000000006
Ireland,Galway,Galway,sub-region,2021-06-06,56.47999999999999,,20.480000000000004
Ireland,Galway,Galway,sub-region,2021-06-07,56.0,,-4.659999999999997
Ireland,Galway,Galway,sub-region,2021-06-08,28.090000000000003,,3.269999999999996
Ireland,Galway,Galway,sub-region,2021-06-09,27.27,,-1.3299999999999983
Ireland,Galway,Galway,sub-region,2021-06-10,27.53,,-2.5
Ireland,Galway,Galway,sub-region,2021-06-11,47.21000000000001,,24.53
Ireland,Galway,Galway,sub-region,2021-06-12,46.21000000000001,,23.200000000000006
Ireland,Galway,Galway,sub-region,2021-06-13,33.379999999999995,,-13.319999999999993
Ireland,Galway,Galway,sub-region,2021-06-14,21.819999999999997,,-9.379999999999997
Ireland,Galway,Galway,sub-region,2021-06-15,21.41,,-10.930000000000007
Ireland,Galway,Galway,sub-region,2021-06-16,28.139999999999986,,8.489999999999995
Ireland,Galway,Galway,sub-region,2021-06-17,28.68000000000001,,-2.719999999999999
Ireland,Galway,Galway,sub-region,2021-06-18,47.52000000000001,,14.150000000000004
Ireland,Galway,Galway,sub-region,2021-06-19,40.74000000000001,,23.92
Ireland,Galway,Galway,sub-region,2021-06-20,26.54000000000001,,-20.370000000000005
Ireland,Galway,Galway,sub-region,2021-06-21,33.33000000000001,,-4.159999999999997
Ireland,Galway,Galway,sub-region,2021-06-22,33.05000000000001,,1.7199999999999989
Ireland,Galway,Galway,sub-region,2021-06-23,29.93000000000001,,1.0
Ireland,Galway,Galway,sub-region,2021-06-24,35.22999999999999,,1.1700000000000017
Ireland,Galway,Galway,sub-region,2021-06-25,68.57,,58.99000000000001
Ireland,Galway,Galway,sub-region,2021-06-26,59.88999999999999,,62.38
Ireland,Galway,Galway,sub-region,2021-06-27,59.87000000000001,,17.870000000000005
Ireland,Galway,Galway,sub-region,2021-06-28,54.37000000000001,,33.06999999999999
Ireland,Galway,Galway,sub-region,2021-06-29,48.55000000000001,,29.69
Ireland,Galway,Galway,sub-region,2021-06-30,53.84,,33.30000000000001
Ireland,Galway,Galway,sub-region,2021-07-01,62.88,,51.38999999999999
Ireland,Galway,Galway,sub-region,2021-07-02,71.03999999999998,,61.1
Ireland,Galway,Galway,sub-region,2021-07-03,74.88999999999999,,65.03999999999999
Ireland,Galway,Galway,sub-region,2021-07-04,61.90000000000001,,26.58
Ireland,Galway,Galway,sub-region,2021-07-05,60.77000000000001,,38.12000000000001
Ireland,Galway,Galway,sub-region,2021-07-06,55.12000000000001,,32.52000000000001
Ireland,Galway,Galway,sub-region,2021-07-07,57.35,,36.74000000000001
Ireland,Galway,Galway,sub-region,2021-07-08,61.85,,42.62000000000001
Ireland,Galway,Galway,sub-region,2021-07-09,95.45,,79.80000000000003
Ireland,Galway,Galway,sub-region,2021-07-10,89.55000000000003,,69.41999999999999
Ireland,Galway,Galway,sub-region,2021-07-11,68.83000000000001,,35.84999999999999
Ireland,Galway,Galway,sub-region,2021-07-12,73.12,,54.5
Ireland,Galway,Galway,sub-region,2021-07-13,73.69,,49.28
Ireland,Galway,Galway,sub-region,2021-07-14,81.59,,55.22
Ireland,Galway,Galway,sub-region,2021-07-15,79.07,,60.49000000000001
Ireland,Galway,Galway,sub-region,2021-07-16,107.24,,76.63999999999999
Ireland,Galway,Galway,sub-region,2021-07-17,105.45,,80.24000000000002
Ireland,Galway,Galway,sub-region,2021-07-18,93.64,,22.92
Ireland,Galway,Galway,sub-region,2021-07-19,86.85,,59.88
Ireland,Galway,Galway,sub-region,2021-07-20,82.63999999999999,,52.77000000000001
Ireland,Galway,Galway,sub-region,2021-07-21,86.21000000000002,,47.5
Ireland,Galway,Galway,sub-region,2021-07-22,87.24000000000002,,59.6
Ireland,Galway,Galway,sub-region,2021-07-23,103.72,,74.25
Ireland,Kerry,Kerry,sub-region,2020-01-13,0.0,,
Ireland,Kerry,Kerry,sub-region,2020-01-14,8.120000000000005,,
Ireland,Kerry,Kerry,sub-region,2020-01-15,2.8199999999999936,,
Ireland,Kerry,Kerry,sub-region,2020-01-16,6.709999999999994,,
Ireland,Kerry,Kerry,sub-region,2020-01-17,23.870000000000005,,
Ireland,Kerry,Kerry,sub-region,2020-01-18,52.61000000000002,,
Ireland,Kerry,Kerry,sub-region,2020-01-19,46.24000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-01-20,6.670000000000003,,
Ireland,Kerry,Kerry,sub-region,2020-01-21,17.840000000000003,,
Ireland,Kerry,Kerry,sub-region,2020-01-22,16.36,,
Ireland,Kerry,Kerry,sub-region,2020-01-23,11.629999999999995,,
Ireland,Kerry,Kerry,sub-region,2020-01-24,21.16,,
Ireland,Kerry,Kerry,sub-region,2020-01-25,36.41,,
Ireland,Kerry,Kerry,sub-region,2020-01-26,30.460000000000008,,
Ireland,Kerry,Kerry,sub-region,2020-01-27,2.4000000000000057,,
Ireland,Kerry,Kerry,sub-region,2020-01-28,1.4899999999999949,,
Ireland,Kerry,Kerry,sub-region,2020-01-29,-1.9800000000000042,,
Ireland,Kerry,Kerry,sub-region,2020-01-30,-4.040000000000006,,
Ireland,Kerry,Kerry,sub-region,2020-01-31,13.689999999999998,,
Ireland,Kerry,Kerry,sub-region,2020-02-01,43.61000000000002,,
Ireland,Kerry,Kerry,sub-region,2020-02-02,30.120000000000005,,
Ireland,Kerry,Kerry,sub-region,2020-02-03,9.260000000000003,,
Ireland,Kerry,Kerry,sub-region,2020-02-04,10.829999999999998,,
Ireland,Kerry,Kerry,sub-region,2020-02-05,8.579999999999998,,
Ireland,Kerry,Kerry,sub-region,2020-02-06,-4.079999999999998,,
Ireland,Kerry,Kerry,sub-region,2020-02-07,32.25,,
Ireland,Kerry,Kerry,sub-region,2020-02-08,31.11000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-02-09,50.50999999999999,,
Ireland,Kerry,Kerry,sub-region,2020-02-10,11.549999999999995,,
Ireland,Kerry,Kerry,sub-region,2020-02-11,8.459999999999994,,
Ireland,Kerry,Kerry,sub-region,2020-02-12,10.180000000000009,,
Ireland,Kerry,Kerry,sub-region,2020-02-13,7.280000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-02-14,49.83000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-02-15,66.57,,
Ireland,Kerry,Kerry,sub-region,2020-02-16,76.9,,
Ireland,Kerry,Kerry,sub-region,2020-02-17,70.07,,
Ireland,Kerry,Kerry,sub-region,2020-02-18,78.5,,
Ireland,Kerry,Kerry,sub-region,2020-02-19,73.53999999999998,,
Ireland,Kerry,Kerry,sub-region,2020-02-20,92.87,,
Ireland,Kerry,Kerry,sub-region,2020-02-21,97.75,,
Ireland,Kerry,Kerry,sub-region,2020-02-22,95.08,,
Ireland,Kerry,Kerry,sub-region,2020-02-23,70.11000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-02-24,24.129999999999995,,
Ireland,Kerry,Kerry,sub-region,2020-02-25,16.58,,
Ireland,Kerry,Kerry,sub-region,2020-02-26,26.5,,
Ireland,Kerry,Kerry,sub-region,2020-02-27,22.65000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-02-28,39.84,,
Ireland,Kerry,Kerry,sub-region,2020-02-29,34.58000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-03-01,72.59,,
Ireland,Kerry,Kerry,sub-region,2020-03-02,58.03,,
Ireland,Kerry,Kerry,sub-region,2020-03-03,51.12000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-03-04,46.85,,
Ireland,Kerry,Kerry,sub-region,2020-03-05,39.27000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-03-06,63.52000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-03-07,77.35,,
Ireland,Kerry,Kerry,sub-region,2020-03-08,82.08000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-03-09,37.50999999999999,,
Ireland,Kerry,Kerry,sub-region,2020-03-10,36.71000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-03-11,25.31,,
Ireland,Kerry,Kerry,sub-region,2020-03-12,-6.980000000000004,,
Ireland,Kerry,Kerry,sub-region,2020-03-13,25.31,,
Ireland,Kerry,Kerry,sub-region,2020-03-14,40.78999999999999,,
Ireland,Kerry,Kerry,sub-region,2020-03-15,25.77,,
Ireland,Kerry,Kerry,sub-region,2020-03-16,-0.4200000000000017,,
Ireland,Kerry,Kerry,sub-region,2020-03-17,-24.02,,
Ireland,Kerry,Kerry,sub-region,2020-03-18,-31.260000000000005,,
Ireland,Kerry,Kerry,sub-region,2020-03-19,-23.64,,
Ireland,Kerry,Kerry,sub-region,2020-03-20,-23.79000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-03-21,-48.19,,
Ireland,Kerry,Kerry,sub-region,2020-03-22,-22.340000000000003,,
Ireland,Kerry,Kerry,sub-region,2020-03-23,-42.78,,
Ireland,Kerry,Kerry,sub-region,2020-03-24,-54.25,,
Ireland,Kerry,Kerry,sub-region,2020-03-25,-44.57,,
Ireland,Kerry,Kerry,sub-region,2020-03-26,-43.5,,
Ireland,Kerry,Kerry,sub-region,2020-03-27,-25.730000000000004,,
Ireland,Kerry,Kerry,sub-region,2020-03-28,-58.9,,
Ireland,Kerry,Kerry,sub-region,2020-03-29,-70.22,,
Ireland,Kerry,Kerry,sub-region,2020-03-30,-60.88,,
Ireland,Kerry,Kerry,sub-region,2020-03-31,-64.24000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-04-01,-60.43,,
Ireland,Kerry,Kerry,sub-region,2020-04-02,-64.24000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-04-03,-64.16,,
Ireland,Kerry,Kerry,sub-region,2020-04-04,-69.35,,
Ireland,Kerry,Kerry,sub-region,2020-04-05,-76.32,,
Ireland,Kerry,Kerry,sub-region,2020-04-06,-64.74000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-04-07,-58.25,,
Ireland,Kerry,Kerry,sub-region,2020-04-08,-53.41,,
Ireland,Kerry,Kerry,sub-region,2020-04-09,-59.63,,
Ireland,Kerry,Kerry,sub-region,2020-04-10,-57.76,,
Ireland,Kerry,Kerry,sub-region,2020-04-11,-70.49,,
Ireland,Kerry,Kerry,sub-region,2020-04-12,-77.43,,
Ireland,Kerry,Kerry,sub-region,2020-04-13,-71.1,,
Ireland,Kerry,Kerry,sub-region,2020-04-14,-60.43,,
Ireland,Kerry,Kerry,sub-region,2020-04-15,-53.26,,
Ireland,Kerry,Kerry,sub-region,2020-04-16,-57.38,,
Ireland,Kerry,Kerry,sub-region,2020-04-17,-54.63,,
Ireland,Kerry,Kerry,sub-region,2020-04-18,-66.18,,
Ireland,Kerry,Kerry,sub-region,2020-04-19,-59.32,,
Ireland,Kerry,Kerry,sub-region,2020-04-20,-43.31,,
Ireland,Kerry,Kerry,sub-region,2020-04-21,-48.99,,
Ireland,Kerry,Kerry,sub-region,2020-04-22,-50.67,,
Ireland,Kerry,Kerry,sub-region,2020-04-23,-53.03,,
Ireland,Kerry,Kerry,sub-region,2020-04-24,-53.83,,
Ireland,Kerry,Kerry,sub-region,2020-04-25,-67.52000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-04-26,-70.68,,
Ireland,Kerry,Kerry,sub-region,2020-04-27,-57.72,,
Ireland,Kerry,Kerry,sub-region,2020-04-28,-56.92,,
Ireland,Kerry,Kerry,sub-region,2020-04-29,-54.14,,
Ireland,Kerry,Kerry,sub-region,2020-04-30,-56.12,,
Ireland,Kerry,Kerry,sub-region,2020-05-01,-38.39,,
Ireland,Kerry,Kerry,sub-region,2020-05-02,-61.95,,
Ireland,Kerry,Kerry,sub-region,2020-05-03,-65.31,,
Ireland,Kerry,Kerry,sub-region,2020-05-04,-61.61,,
Ireland,Kerry,Kerry,sub-region,2020-05-05,-49.07,,
Ireland,Kerry,Kerry,sub-region,2020-05-06,-42.28,,
Ireland,Kerry,Kerry,sub-region,2020-05-07,-35.87000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-05-08,-44.11,,
Ireland,Kerry,Kerry,sub-region,2020-05-09,-60.39,,
Ireland,Kerry,Kerry,sub-region,2020-05-10,-57.15,,
Ireland,Kerry,Kerry,sub-region,2020-05-13,-34.08,,
Ireland,Kerry,Kerry,sub-region,2020-05-14,-45.41,,
Ireland,Kerry,Kerry,sub-region,2020-05-15,-38.96,,
Ireland,Kerry,Kerry,sub-region,2020-05-16,-50.25,,
Ireland,Kerry,Kerry,sub-region,2020-05-17,-56.31,,
Ireland,Kerry,Kerry,sub-region,2020-05-18,-33.43000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-05-19,-33.40000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-05-20,-37.32,,
Ireland,Kerry,Kerry,sub-region,2020-05-21,-36.68,,
Ireland,Kerry,Kerry,sub-region,2020-05-22,-35.98999999999999,,
Ireland,Kerry,Kerry,sub-region,2020-05-23,-52.0,,
Ireland,Kerry,Kerry,sub-region,2020-05-24,-48.99,,
Ireland,Kerry,Kerry,sub-region,2020-05-25,-30.16,,
Ireland,Kerry,Kerry,sub-region,2020-05-26,-29.47,,
Ireland,Kerry,Kerry,sub-region,2020-05-27,-28.52,,
Ireland,Kerry,Kerry,sub-region,2020-05-28,-24.40000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-05-29,-24.67,,
Ireland,Kerry,Kerry,sub-region,2020-05-30,-42.89,,
Ireland,Kerry,Kerry,sub-region,2020-05-31,-41.02,,
Ireland,Kerry,Kerry,sub-region,2020-06-01,-28.75,,
Ireland,Kerry,Kerry,sub-region,2020-06-02,-21.010000000000005,,
Ireland,Kerry,Kerry,sub-region,2020-06-03,-19.52,,
Ireland,Kerry,Kerry,sub-region,2020-06-04,-25.010000000000005,,
Ireland,Kerry,Kerry,sub-region,2020-06-05,-20.430000000000007,,
Ireland,Kerry,Kerry,sub-region,2020-06-06,-34.239999999999995,,
Ireland,Kerry,Kerry,sub-region,2020-06-07,-31.3,,
Ireland,Kerry,Kerry,sub-region,2020-06-08,-14.409999999999995,,
Ireland,Kerry,Kerry,sub-region,2020-06-09,-13.5,,
Ireland,Kerry,Kerry,sub-region,2020-06-10,-15.709999999999996,,
Ireland,Kerry,Kerry,sub-region,2020-06-11,-8.920000000000002,,
Ireland,Kerry,Kerry,sub-region,2020-06-12,-3.2399999999999953,,
Ireland,Kerry,Kerry,sub-region,2020-06-13,-15.97,,
Ireland,Kerry,Kerry,sub-region,2020-06-14,-17.799999999999994,,
Ireland,Kerry,Kerry,sub-region,2020-06-15,-2.3599999999999994,,
Ireland,Kerry,Kerry,sub-region,2020-06-16,-6.290000000000006,,
Ireland,Kerry,Kerry,sub-region,2020-06-17,1.75,,
Ireland,Kerry,Kerry,sub-region,2020-06-18,6.290000000000006,,
Ireland,Kerry,Kerry,sub-region,2020-06-19,5.599999999999994,,
Ireland,Kerry,Kerry,sub-region,2020-06-20,-11.319999999999993,,
Ireland,Kerry,Kerry,sub-region,2020-06-21,4.689999999999999,,
Ireland,Kerry,Kerry,sub-region,2020-06-22,10.290000000000006,,
Ireland,Kerry,Kerry,sub-region,2020-06-23,14.870000000000005,,
Ireland,Kerry,Kerry,sub-region,2020-06-24,14.599999999999996,,
Ireland,Kerry,Kerry,sub-region,2020-06-25,28.210000000000008,,
Ireland,Kerry,Kerry,sub-region,2020-06-26,28.47999999999999,,
Ireland,Kerry,Kerry,sub-region,2020-06-27,30.27000000000001,,
Ireland,Kerry,Kerry,sub-region,2020-06-28,38.16,,
Ireland,Kerry,Kerry,sub-region,2020-06-29,56.84,,
Ireland,Kerry,Kerry,sub-region,2020-06-30,69.31,,
Ireland,Kerry,Kerry,sub-region,2020-07-01,75.03,,
Ireland,Kerry,Kerry,sub-region,2020-07-02,78.46000000000002,,
Ireland,Kerry,Kerry,sub-region,2020-07-03,108.08,,
Ireland,Kerry,Kerry,sub-region,2020-07-04,118.99,,
Ireland,Kerry,Kerry,sub-region,2020-07-05,133.13,,
Ireland,Kerry,Kerry,sub-region,2020-07-06,112.01,,
Ireland,Kerry,Kerry,sub-region,2020-07-07,127.11,,
Ireland,Kerry,Kerry,sub-region,2020-07-08,115.9,,
Ireland,Kerry,Kerry,sub-region,2020-07-09,137.74,,
Ireland,Kerry,Kerry,sub-region,2020-07-10,181.7,,
Ireland,Kerry,Kerry,sub-region,2020-07-11,230.19,,
Ireland,Kerry,Kerry,sub-region,2020-07-12,235.99,,
Ireland,Kerry,Kerry,sub-region,2020-07-13,195.92,,
Ireland,Kerry,Kerry,sub-region,2020-07-14,205.76,,
Ireland,Kerry,Kerry,sub-region,2020-07-15,204.16000000000003,,
Ireland,Kerry,Kerry,sub-region,2020-07-16,189.1,,
Ireland,Kerry,Kerry,sub-region,2020-07-17,219.37,,
Ireland,Kerry,Kerry,sub-region,2020-07-18,246.28,,
Ireland,Kerry,Kerry,sub-region,2020-07-19,286.73,,
Ireland,Kerry,Kerry,sub-region,2020-07-20,244.68,,
Ireland,Kerry,Kerry,sub-region,2020-07-21,246.32,,
Ireland,Kerry,Kerry,sub-region,2020-07-22,241.97000000000003,,
Ireland,Kerry,Kerry,sub-region,2020-07-23,229.32,,
Ireland,Kerry,Kerry,sub-region,2020-07-24,246.85,,
Ireland,Kerry,Kerry,sub-region,2020-07-25,252.15,,
Ireland,Kerry,Kerry,sub-region,2020-07-26,268.36,,
Ireland,Kerry,Kerry,sub-region,2020-07-27,277.13,,
Ireland,Kerry,Kerry,sub-region,2020-07-28,294.28,,
Ireland,Kerry,Kerry,sub-region,2020-07-29,299.05,,
Ireland,Kerry,Kerry,sub-region,2020-07-30,286.66,,
Ireland,Kerry,Kerry,sub-region,2020-07-31,262.03,,
Ireland,Kerry,Kerry,sub-region,2020-08-01,325.28,,
